Index,PositionType,PositionStatus,CareerTrack,Nationality,EducationLevel,Branch,PositionLevel,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Task9,Task10,Task11,Task12,Task13,Task14,Task15,Task16,Task17,Task18,Task19,Task20,Task21,Task22,Task23,Workload1,Workload2,Workload3,Workload4,PerformerCategory
1143,TypeB,StatusB,TrackA,local,LevelA,BranchE,LevelB,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,28,10,32,14,LowPerformer
1395,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,20,10,22,12,LowPerformer
1533,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32,6,21,12,LowPerformer
1540,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,5,36,9,15,12,LowPerformer
1561,TypeA,StatusA,TrackC,local,LevelA,BranchE,LevelC,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,1,9,16,24,62,LowPerformer
1600,TypeA,StatusA,TrackC,local,LevelB,BranchE,LevelC,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1,16,11,25,50,LowPerformer
1967,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelC,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,24,5,18,12,LowPerformer
2030,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,9,24,12,LowPerformer
2052,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelC,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,30,3,20,12,LowPerformer
2076,TypeB,StatusA,TrackA,local,LevelC,BranchC,LevelD,0,4,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,30,8,16,16,LowPerformer
2181,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelD,0,0,2,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,5,0,23,0,9,16,LowPerformer
2214,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelD,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,35,0,16,16,LowPerformer
2542,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,5,30,4,22,12,LowPerformer
2863,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,30,1,16,16,LowPerformer
2949,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelC,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,18,1,22,42,LowPerformer
2955,TypeB,StatusA,TrackA,local,LevelA,BranchH,LevelC,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,15,3,13,12,LowPerformer
3019,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,36,0,17,12,LowPerformer
3058,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,27,8,16,16,HighPerformer
3297,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,35,5,10,16,LowPerformer
3357,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0,12,11,LowPerformer
3434,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,36,4,8,9,LowPerformer
3577,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelA,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,10,9,31,41,LowPerformer
3605,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,26,0,13,23,LowPerformer
3958,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,10,12,LowPerformer
4226,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelD,0,0,0,0,5,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,10,6,24,45,LowPerformer
4251,TypeB,StatusA,TrackA,local,LevelB,,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,30,4,20,14,LowPerformer
4305,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,31,5,21,11,LowPerformer
4326,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,25,6,14,12,LowPerformer
4359,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelC,0,2,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,2,0,26,8,24,12,LowPerformer
4367,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,34,0,7,16,LowPerformer
4766,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,21,12,LowPerformer
5101,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,1,36,0,5,12,LowPerformer
5540,TypeA,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,5,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,36,9,20,14,LowPerformer
5603,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelC,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,32,0,10,12,LowPerformer
5693,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,36,6,16,16,LowPerformer
6239,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,3,0,11,8,17,14,LowPerformer
6254,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelC,0,2,0,0,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,2,0,35,9,24,12,HighPerformer
6450,TypeA,StatusA,TrackC,local,LevelB,BranchC,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,17,1,16,52,LowPerformer
6667,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,6,7,15,39,LowPerformer
6669,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,30,1,14,12,LowPerformer
6775,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,35,5,15,10,LowPerformer
6776,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,23,0,13,12,LowPerformer
6859,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,33,6,14,14,LowPerformer
6938,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelD,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,26,8,16,16,LowPerformer
6969,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,24,8,6,16,LowPerformer
7158,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,36,10,6,12,LowPerformer
7244,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,16,5,16,56,LowPerformer
7322,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,34,3,13,12,HighPerformer
7517,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,30,10,8,12,LowPerformer
7631,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,13,6,7,7,LowPerformer
7656,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,2,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,35,6,23,12,LowPerformer
7717,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,5,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,5,3,30,5,24,12,LowPerformer
7786,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelD,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,36,1,16,14,LowPerformer
8026,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,30,8,8,16,HighPerformer
8027,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,2,30,6,24,12,LowPerformer
8081,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,34,1,16,15,LowPerformer
8088,TypeB,StatusA,TrackA,local,LevelB,,LevelD,0,6,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,37,4,10,16,LowPerformer
8155,TypeB,StatusA,TrackA,local,LevelB,,LevelD,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,33,0,9,16,LowPerformer
8176,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,33,7,16,16,LowPerformer
8295,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelD,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,31,8,16,16,LowPerformer
8592,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,33,5,20,12,LowPerformer
8612,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelC,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,31,4,15,12,LowPerformer
8889,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,32,5,7,16,LowPerformer
8917,TypeA,StatusA,TrackC,local,LevelB,BranchF,LevelC,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,18,1,17,56,LowPerformer
8956,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,22,7,18,12,LowPerformer
8974,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,26,2,21,12,LowPerformer
9237,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelD,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,33,0,16,13,LowPerformer
239,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,11,50,LowPerformer
365,TypeA,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,8,44,LowPerformer
380,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,21,10,13,12,LowPerformer
399,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelD,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,26,8,16,12,LowPerformer
571,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,36,0,18,12,LowPerformer
889,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,36,10,1,9,LowPerformer
973,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,10,24,12,LowPerformer
986,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelD,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,25,7,4,16,LowPerformer
1093,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,36,8,16,13,LowPerformer
1124,TypeB,StatusA,TrackA,local,LevelB,BranchB,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,39,4,3,9,LowPerformer
1284,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,30,10,6,12,LowPerformer
1449,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,36,10,5,9,LowPerformer
1769,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,27,9,21,12,LowPerformer
1923,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30,10,24,12,LowPerformer
1972,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8,9,16,LowPerformer
2034,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,37,8,9,16,LowPerformer
2060,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,28,3,23,12,LowPerformer
2136,TypeA,StatusA,TrackC,local,LevelB,BranchJ,LevelC,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,18,2,12,20,LowPerformer
2143,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,18,2,12,16,LowPerformer
2159,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,18,13,14,50,LowPerformer
2189,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,4,8,8,LowPerformer
2305,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelB,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,27,8,11,14,LowPerformer
2307,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelB,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,28,4,8,13,LowPerformer
2449,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,28,10,24,12,LowPerformer
2546,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,34,6,23,12,LowPerformer
2638,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,4,0,31,8,13,13,LowPerformer
2748,TypeB,StatusA,TrackA,local,LevelA,,LevelC,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,18,5,4,6,LowPerformer
3033,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,35,8,7,12,LowPerformer
3088,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,34,2,22,12,LowPerformer
3112,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,32,6,9,12,LowPerformer
3376,TypeB,StatusA,TrackA,local,LevelA,BranchD,LevelC,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,34,10,24,12,LowPerformer
3385,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelD,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,32,0,12,16,LowPerformer
3843,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,8,20,LowPerformer
4000,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,16,7,10,29,LowPerformer
4041,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,34,8,3,12,LowPerformer
4049,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,17,1,6,50,LowPerformer
4097,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,2,31,3,9,12,LowPerformer
4175,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,24,5,16,16,LowPerformer
4204,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelC,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,23,0,18,11,LowPerformer
4228,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelC,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,19,12,LowPerformer
4254,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,24,10,24,27,LowPerformer
4270,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelD,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,1,30,0,10,16,LowPerformer
4415,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,14,15,LowPerformer
4437,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,8,16,16,LowPerformer
4495,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,5,LowPerformer
4634,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25,10,8,12,LowPerformer
4710,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,4,4,37,LowPerformer
4808,TypeB,StatusA,TrackC,local,LevelB,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,17,31,LowPerformer
4860,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,6,15,12,LowPerformer
4911,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,34,3,12,6,LowPerformer
4939,TypeB,StatusA,TrackA,local,LevelA,BranchB,LevelB,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,10,17,14,LowPerformer
5067,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30,7,23,12,LowPerformer
5079,TypeB,StatusA,TrackC,local,LevelB,BranchB,LevelC,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,10,3,1,10,LowPerformer
5080,TypeB,StatusA,TrackA,local,LevelB,BranchB,LevelC,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,18,4,4,6,LowPerformer
5084,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,1,18,0,20,12,LowPerformer
5161,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,31,6,6,15,LowPerformer
5169,TypeB,StatusA,TrackA,local,LevelB,BranchB,LevelC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,16,12,LowPerformer
5216,TypeB,StatusA,TrackA,local,LevelB,BranchJ,LevelC,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,34,3,11,12,LowPerformer
5366,TypeB,StatusC,TrackA,local,LevelB,BranchJ,LevelD,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,34,0,1,15,LowPerformer
5368,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,34,7,15,15,LowPerformer
5407,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,12,14,LowPerformer
5676,TypeB,StatusA,TrackA,local,LevelB,BranchB,LevelD,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,38,4,8,16,LowPerformer
5767,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,8,4,8,LowPerformer
6116,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,30,9,6,21,LowPerformer
6220,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,10,12,44,LowPerformer
6385,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelC,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,30,10,15,12,LowPerformer
6573,TypeA,StatusA,TrackC,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,17,16,25,41,LowPerformer
6574,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,30,3,20,12,LowPerformer
6575,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,18,16,12,20,LowPerformer
6662,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,33,10,24,9,LowPerformer
6679,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,15,8,14,6,LowPerformer
6842,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelD,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,17,4,15,11,LowPerformer
6887,TypeB,StatusA,TrackA,local,LevelA,BranchA,LevelC,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,17,3,6,3,LowPerformer
6941,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,18,4,8,8,LowPerformer
7095,TypeB,StatusA,TrackC,local,LevelB,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,6,54,LowPerformer
7256,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,10,9,12,LowPerformer
7381,TypeB,StatusA,TrackC,local,LevelB,BranchA,LevelC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,7,25,LowPerformer
